District,EAST,NORTH,Plot_names,Total_C_ha,Year,Zone,Mean_Temp_yr,Mean_D_R,Isothermality,Temp_Seasnoality,Max_Temp_Warmest_Month,Min_Temp_Coldest_Month,Temp_Range_yr,Mean_Temp_Wattest_Q,Mean_Temp_Driest_Q,Mean_Tem_Warmest_Q,Mean_Temp_Coldest_Q,Prec_yr,Prec_Wattest_Month,Prec_Driest_Month,Prec_Seasonality,Prec_Wattest_Q,Prec_Driest_Q,Prec_Warmest_Q,Prec_Coldest_Q
Thayarwaddy,806061,2054072,N806061E2054072,0.750685198,2011,46,175,112,47,3578,268,31,237,208,133,209,121,2384,449,3,89,1335,26,1195,33
Thayarwaddy,813993,1977995,N813993E1977995,74.06549972,2011,46,165,111,47,3541,257,23,234,198,124,199,112,2314,431,3,88,1282,26,1148,33
Thayarwaddy,806016,2003975,N806016E2003975,1.695084285,2011,46,176,111,46,3592,269,32,237,209,134,210,122,2399,452,3,89,1346,25,1205,32
Taunggoo,814000,2049000,N814000E2049000,43.32970064,2010,46,169,111,47,3569,261,26,235,202,127,203,115,2343,438,3,88,1303,26,1167,33
Thayarwaddy,813988,1992022,N813988E1992022,24.50041327,2011,46,185,112,46,3633,280,41,239,218,143,220,130,2494,477,3,91,1416,23,1268,31
Thayarwaddy,813973,1994039,N813973E1994039,96.66896906,2011,46,186,112,46,3632,281,42,239,219,144,221,132,2489,477,3,90,1413,23,1265,31
Thayarwaddy,813883,2029947,N813883E2029947,34.73061087,2011,46,181,112,47,3595,275,37,238,213,139,215,127,2442,463,3,90,1375,23,1232,31
Thayarwaddy,813364,2010025,N813364E2010025,39.21299075,2011,46,191,112,46,3646,286,46,240,223,149,225,136,2463,471,2,90,1395,21,1251,29
Thayarwaddy,812024,1977994,N812024E1977994,36.48894601,2011,46,193,112,46,3649,289,48,241,225,152,228,138,2361,448,2,90,1322,21,1190,28
Taunggoo,812000,2137000,N812000E2137000,237.3674892,2010,46,191,112,46,3651,288,45,243,223,149,225,136,2412,459,2,90,1357,21,1219,28
Taunggoo,812000,2139000,N812000E2139000,85.64454272,2010,46,199,113,46,3670,296,52,244,230,156,233,143,2158,403,2,88,1180,21,1069,28
Taunggoo,812000,2155000,N812000E2155000,44.46406292,2010,46,208,114,46,3743,307,61,246,240,164,242,151,1923,353,2,85,1022,21,933,27
Thayarwaddy,812025,1993995,N812025E1993995,23.06037576,2011,46,202,113,46,3677,300,57,243,235,160,237,147,2050,380,2,87,1108,21,1006,28
Thayarwaddy,813996,2004000,N813996E2004000,284.1280582,2011,46,157,110,47,3509,247,15,232,189,116,189,104,2251,417,4,87,1238,30,1107,36
Taunggoo,814000,2057000,N814000E2057000,67.18460961,2010,46,186,113,46,3676,281,40,241,219,143,221,131,2383,455,3,90,1344,24,1204,31
Taunggoo,814000,2067000,N814000E2067000,202.3815518,2010,46,173,112,47,3599,266,28,238,205,130,206,119,2358,445,3,89,1320,26,1181,33
Bago,205000,1949005,N1949005E205000,26.03789399,2012,47,246,114,47,3904,343,103,240,279,202,282,185,1449,272,7,86,758,27,670,29
Bago,221000,1943000,N1943000E221000,2.683717765,2012,47,244,114,47,3896,341,101,240,277,200,280,183,1450,271,7,86,755,27,670,29
Bago,223000,1933000,N1933000E223000,5.794816953,2012,47,243,114,47,3878,340,100,240,276,199,279,183,1450,269,7,85,751,27,670,30
Thayarwaddy,816015,2031895,N816015E2031895,61.72850301,2011,46,241,115,47,3878,341,97,244,274,198,277,182,1389,255,4,85,706,22,642,25
Thayarwaddy,816031,2022015,N816031E2022015,109.3893311,2011,46,242,114,47,3874,340,100,240,275,199,278,182,1433,263,5,85,735,25,663,27
Thayarwaddy,811984,1964018,N811984E1964018,2.960135073,2011,46,248,114,47,3908,348,106,242,281,205,284,188,1388,257,5,85,712,23,640,26
Thayarwaddy,809999,1997999,N809999E1997999,11.81196359,2011,46,250,114,46,3876,350,107,243,283,207,286,190,1378,255,5,85,706,23,635,26
Thayarwaddy,814025,1959995,N814025E1959995,15.47472412,2011,46,249,114,46,3875,349,106,243,282,206,285,189,1389,257,5,86,713,23,641,26
Thayarwaddy,816057,2012026,N816057E2012026,57.41069469,2011,46,233,114,47,3873,331,90,241,267,190,270,174,1495,272,5,85,769,25,696,28
Thayarwaddy,816125,2023875,N816125E2023875,46.33158333,2011,46,223,113,47,3803,318,80,238,256,180,258,164,1591,295,5,85,828,29,749,31
Thayarwaddy,816084,2028037,N816084E2028037,113.2955293,2011,46,239,114,47,3830,337,97,240,272,196,274,179,1464,267,6,85,751,26,678,29
Thayarwaddy,816073,2014068,N816073E2014068,66.67386208,2011,46,229,113,47,3822,326,87,239,263,186,265,170,1533,281,5,85,792,27,717,29
Thayarwaddy,816101,2016036,N816101E2016036,83.11312331,2011,46,226,113,47,3832,323,84,239,260,183,262,167,1558,287,5,85,807,27,730,30
Thayarwaddy,816058,2010045,N816058E2010045,34.90485354,2011,46,245,114,47,3894,344,103,241,279,202,282,185,1417,262,6,85,729,25,654,27
Thayarwaddy,816094,2026080,N816094E2026080,112.153969,2011,46,239,114,47,3893,337,96,241,273,196,275,179,1460,269,6,85,753,26,676,29
Thayarwaddy,816097,2029958,N816097E2029958,57.2208176,2011,46,237,114,47,3856,334,94,240,270,193,272,177,1476,271,6,85,761,26,685,29
Thayarwaddy,817813,1979993,N817813E1979993,96.14675292,2011,46,242,114,47,3875,340,99,241,275,198,278,182,1451,267,6,85,748,26,671,29
Thayarwaddy,816986,2033907,N816986E2033907,124.297158,2011,46,233,114,47,3868,330,90,240,267,190,270,173,1507,276,6,85,778,28,701,30
Thayarwaddy,817684,1983996,N817684E1983996,15.76437295,2011,46,224,113,47,3827,320,82,238,258,181,260,165,1582,293,6,85,822,30,743,32
Bago,227000,1897000,N1897000E227000,17.60992489,2012,47,230,113,47,3837,327,88,239,264,187,266,171,1532,282,6,85,792,28,715,31
Bago,205000,1941000,N1941000E205000,19.01050571,2012,47,227,113,47,3812,323,85,238,261,184,263,168,1567,290,6,85,812,30,733,32
Bago,207000,1940000,N1940000E207000,6.021069172,2012,47,225,113,47,3796,321,83,238,259,182,261,167,1574,292,6,85,818,30,738,32
Bago,204999,1937005,N1937005E204999,4.046587673,2012,47,227,113,47,3845,323,85,238,261,184,263,168,1560,289,6,85,809,30,730,32
Bago,204999,1934999,N1934999E204999,4.89675624,2012,47,239,114,47,3830,337,97,240,272,196,275,180,1472,270,6,85,760,27,682,29
Bago,207099,1937000,N1937000E207099,2.334950157,2012,47,232,114,47,3881,329,90,239,266,189,268,172,1518,280,6,85,786,28,707,30
Bago,221000,1939000,N1939000E221000,4.754077144,2012,47,241,114,47,3856,339,99,240,275,198,277,182,1460,270,7,85,756,27,675,30
Bago,206994,1946991,N1946991E206994,4.904810412,2012,47,229,113,47,3834,325,87,238,263,186,265,170,1546,286,6,85,802,29,722,31
Bago,217000,1949000,N1949000E217000,17.73597582,2012,47,238,114,47,3851,334,96,238,272,195,274,179,1490,276,7,85,774,28,691,30
Bago,223000,1949000,N1949000E223000,8.544787136,2012,47,235,114,48,3846,330,93,237,268,192,270,175,1516,281,7,85,786,29,705,31
Bago,229000,1951000,N1951000E229000,3.455358518,2012,47,219,113,47,3851,313,76,237,254,176,255,160,1634,307,6,85,856,32,771,34
Bago,201000,1948999,N1948999E201000,21.6451486,2012,47,227,113,47,3838,323,85,238,261,184,263,168,1563,290,6,85,812,30,732,32
Bago,204995,1942988,N1942988E204995,5.408921321,2012,47,234,114,47,3828,330,91,239,267,191,269,174,1517,280,6,85,784,28,706,30
Bago,206999,1934999,N1934999E206999,2.635397596,2012,47,227,113,47,3814,324,85,239,261,184,263,168,1562,289,6,85,809,30,731,32
Bago,209000,1949000,N1949000E209000,8.794804826,2012,47,244,114,47,3834,341,102,239,277,201,279,184,1472,271,6,86,761,27,681,28
Bago,199005,1950999,N1950999E199005,10.86824276,2012,47,239,113,47,3844,336,97,239,273,196,275,180,1499,277,6,86,774,28,695,30
Bago,209000,1951000,N1951000E209000,15.17468321,2012,47,244,114,47,3844,342,103,239,278,202,280,185,1477,272,6,86,765,27,684,28
Gangaw,621000,2477000,N2477000E621000,205.2702516,2013,46,228,112,47,3783,325,88,237,261,186,263,170,1611,304,5,87,849,31,757,31
Monywa,629755,2466155,N2466155E629755,260.6501288,2015,46,236,113,47,3827,334,95,239,269,193,272,177,1551,288,5,87,813,28,726,29
Gangaw,623000,2465000,N2465000E623000,177.9792611,2013,46,238,113,47,3820,338,98,240,271,196,274,179,1536,284,5,86,804,28,717,29
Katha,778000,2684000,N2684000E778000,307.8077055,2015,46,242,113,46,3829,342,101,241,275,200,278,183,1453,264,4,86,746,24,675,26
Mandalay,225000,2442000,N2442000E225000,114.90984,2016,47,245,113,46,3840,346,104,242,277,203,281,186,1459,266,4,87,756,24,679,25
PyinOoLwin,237000,2436500,N2436500E237000,537.0542802,2016,47,246,113,46,3855,347,105,242,279,204,282,186,1451,264,4,87,751,24,675,25
Kyaukse,253003,2411499,N2411499E253003,346.371809,2016,47,218,112,46,3824,316,76,240,251,175,253,159,1623,300,4,86,844,26,768,29
Kyaukse,277001,2411499,N2411499E277001,519.7657941,2016,47,223,112,46,3792,321,81,240,256,181,259,165,1570,288,4,86,811,24,739,27
PyinOoLwin,228000,2415500,N2415500E228000,287.0495751,2016,47,221,112,47,3750,319,81,238,253,179,256,163,1588,292,4,85,822,26,748,28
Kyaukse,260994,2415499,N2415499E260994,140.041084,2016,47,214,112,47,3776,310,73,237,247,172,249,156,1660,309,4,86,869,26,789,29
Kyaukse,272999,2421503,N2421503E272999,322.7392545,2016,47,231,113,47,3811,330,90,240,264,189,267,172,1505,274,4,85,771,24,703,27
Kyaukse,263014,2415509,N2415509E263014,261.9669599,2016,47,217,112,47,3810,313,75,238,250,174,253,158,1634,303,4,86,851,26,773,29
PyinOoLwin,235000,2449500,N2449500E235000,33.41864811,2016,47,241,113,47,3823,340,100,240,274,199,277,182,1467,267,5,86,754,25,681,27
Gangaw,631000,2445000,N2445000E631000,306.9861568,2013,46,237,113,47,3856,335,95,240,270,194,273,177,1484,271,5,86,762,25,691,27
Gangaw,635000,2431000,N2431000E635000,223.177843,2013,46,235,113,47,3839,334,94,240,269,193,272,176,1475,268,4,86,755,24,687,26
Thayarwaddy,816027,1973995,N816027E1973995,48.44691716,2011,46,244,114,47,3870,343,102,241,277,201,280,184,1426,259,5,86,728,24,660,26
Thayarwaddy,816030,1997999,N816030E1997999,83.3120637,2011,46,240,114,47,3842,339,98,241,272,197,275,180,1455,264,5,85,744,25,675,27
Gangaw,633000,2445000,N2445000E633000,224.5777149,2013,46,236,113,47,3862,334,94,240,269,193,272,176,1492,272,5,85,765,25,694,28
Thayarwaddy,816024,1979995,N816024E1979995,83.32383507,2011,46,244,114,47,3878,344,102,242,277,201,280,184,1408,255,4,85,716,22,652,25
Thayarwaddy,816022,1976029,N816022E1976029,86.63078649,2011,46,241,114,47,3861,342,100,242,274,198,278,182,1411,255,4,85,716,22,654,25
Thayarwaddy,816007,1984025,N816007E1984025,130.2581692,2011,46,249,114,46,3862,351,107,244,281,207,285,189,1337,242,3,85,673,19,618,22
Taunggoo,816000,2049000,N816000E2049000,135.6352072,2010,46,247,114,46,3862,349,104,245,279,204,283,187,1347,243,3,85,677,19,623,22
Kyaukse,231007,2388497,N2388497E231007,87.57718777,2016,47,247,114,46,3864,349,105,244,279,204,283,187,1336,240,3,85,669,19,618,22
Kyaukse,253002,2407498,N2407498E253002,231.1954882,2016,47,234,113,46,3832,333,92,241,267,191,270,175,1459,263,3,86,742,21,681,24
PyinOoLwin,225000,2409500,N2409500E225000,13.78176324,2016,47,227,113,46,3787,326,85,241,260,184,263,169,1528,278,4,85,783,24,716,27
Kyaukse,272997,2407499,N2407499E272997,148.4379607,2016,47,225,112,46,3787,325,85,240,258,183,261,167,1537,280,3,85,788,23,721,26
Gangaw,618000,2334000,N2334000E618000,140.354565,2013,46,246,113,46,3836,348,105,243,277,204,281,186,1337,238,2,85,669,18,620,21
Minbu,609000,2287000,N2287000E609000,253.7593025,2013,46,229,112,46,3789,331,89,242,261,188,265,171,1449,259,2,85,729,18,677,22
Meiktila,221000,2309500,N2309500E221000,68.45446908,2016,47,245,113,46,3860,348,104,244,277,203,281,185,1325,235,2,85,661,17,615,20
Meiktila,233000,2309500,N2309500E233000,91.11077041,2016,47,246,113,46,3844,349,105,244,278,204,282,186,1321,234,2,85,658,17,612,20
Taunggoo,814000,2131000,N814000E2131000,84.79994416,2010,46,248,114,46,3872,352,105,247,280,206,284,189,1262,224,2,84,615,16,580,20
Taunggoo,814000,2139000,N814000E2139000,82.64511966,2010,46,240,114,46,3836,342,98,244,272,198,276,181,1339,238,2,84,661,18,620,21
Taunggoo,814000,2149000,N814000E2149000,34.14581706,2010,46,219,113,46,3762,317,76,241,252,177,255,161,1618,290,3,85,831,21,767,26
Taunggoo,814000,2137000,N814000E2137000,208.5931917,2010,46,242,114,46,3844,345,99,246,274,200,277,183,1321,234,2,84,647,18,609,21
Taunggoo,814000,2133000,N814000E2133000,188.6514849,2010,46,238,114,46,3804,340,96,244,270,196,274,180,1357,240,2,84,667,18,628,22
Taunggoo,814000,2125000,N814000E2125000,89.70759101,2010,46,244,114,46,3829,346,101,245,276,202,280,185,1294,229,2,84,631,17,596,20
Taunggoo,814000,2135000,N814000E2135000,214.6066356,2010,46,242,114,46,3833,345,99,246,274,199,277,183,1322,234,2,84,646,18,609,21
Taunggoo,814000,2147000,N814000E2147000,23.01121309,2010,46,227,114,46,3823,327,84,243,260,185,263,169,1513,270,3,84,763,21,710,25
Taunggoo,814000,2195000,N814000E2195000,104.8337973,2010,46,239,114,46,3881,340,95,245,272,196,275,179,1363,243,2,84,674,18,631,22
Taunggoo,814000,2145000,N814000E2145000,116.0948271,2010,46,231,114,46,3829,331,87,244,264,188,267,172,1458,260,2,84,729,20,680,24
Taunggoo,814000,2141000,N814000E2141000,89.37895624,2010,46,229,113,46,3784,329,86,243,261,187,265,171,1483,264,2,84,745,20,694,24
Taunggoo,814000,2143000,N814000E2143000,221.61331,2010,46,227,113,46,3791,327,84,243,259,185,263,169,1509,269,2,85,761,20,708,24
Taunggoo,814000,2193000,N814000E2193000,78.07905574,2010,46,224,113,46,3797,324,81,243,257,182,260,166,1548,277,3,84,786,21,729,25
Thayarwaddy,814007,1996013,N814007E1996013,148.9254248,2011,46,232,114,46,3848,333,89,244,265,189,268,173,1443,257,3,84,721,21,672,25
Taunggoo,814000,2199000,N814000E2199000,91.4066146,2010,46,242,114,46,3847,343,99,244,275,199,278,183,1336,238,2,84,659,18,617,22
Thayarwaddy,814066,2024050,N814066E2024050,17.56953348,2011,46,231,113,46,3831,332,88,244,264,188,267,172,1455,259,3,84,728,21,678,25
Thayarwaddy,814068,2018073,N814068E2018073,216.8976607,2011,46,231,114,46,3850,332,88,244,264,188,268,172,1453,259,3,84,728,21,678,25
Thayarwaddy,814011,2008083,N814011E2008083,11.78941791,2011,46,232,114,46,3820,333,89,244,265,190,268,174,1446,258,3,84,723,21,673,25
Thayarwaddy,814091,2010002,N814091E2010002,5.44267183,2011,46,247,115,46,3903,349,102,247,279,203,283,187,1301,234,3,84,642,19,597,23
Thayarwaddy,814114,1989931,N814114E1989931,56.20538559,2011,46,246,114,46,3896,349,103,246,279,203,283,187,1307,235,3,84,645,19,600,23
Thayarwaddy,815916,1990023,N815916E1990023,80.78170841,2011,46,247,115,46,3887,350,103,247,280,204,284,188,1297,234,3,84,642,19,596,22
Thayarwaddy,815930,2014107,N815930E2014107,110.291811,2011,46,246,114,46,3870,347,102,245,278,202,282,186,1317,237,3,84,652,19,605,23
Thayarwaddy,815764,1994015,N815764E1994015,379.2126886,2011,46,246,114,46,3888,349,103,246,279,203,283,187,1309,235,3,84,647,19,602,22
Thayarwaddy,814102,2016058,N814102E2016058,77.91771346,2011,46,237,114,46,3870,339,93,246,270,194,273,178,1394,249,3,84,694,21,646,24
Thayarwaddy,814136,2025943,N814136E2025943,154.7446323,2011,46,234,114,46,3857,335,91,244,268,192,271,175,1422,254,3,84,711,21,661,24
Thayarwaddy,814080,2034004,N814080E2034004,103.4077646,2011,46,235,114,46,3845,337,91,246,267,192,271,176,1413,252,3,84,704,21,656,24
Thayarwaddy,815916,1992023,N815916E1992023,29.02654313,2011,46,250,114,46,3883,353,107,246,283,207,287,190,1285,232,3,84,637,19,590,22
Thayarwaddy,814072,2014096,N814072E2014096,36.16247822,2011,46,224,113,46,3781,324,81,243,256,181,259,166,1545,277,3,85,787,21,728,25
Thayarwaddy,814049,2022043,N814049E2022043,125.6168502,2011,46,245,114,46,3864,347,102,245,278,202,281,185,1313,235,2,84,648,18,605,21
Taunggoo,814000,2197000,N814000E2197000,98.94568555,2010,46,241,114,46,3834,344,98,246,273,199,277,182,1342,239,2,84,663,18,620,22
Thayarwaddy,814038,2011983,N814038E2011983,87.6772172,2011,46,230,113,46,3813,330,86,244,262,187,265,171,1477,263,3,84,743,21,691,25
Thayarwaddy,814017,2031907,N814017E2031907,140.8345173,2011,46,230,113,46,3830,331,87,244,263,188,266,172,1468,261,3,84,736,21,685,25
Taunggoo,816000,2051000,N816000E2051000,157.5081045,2010,46,227,113,46,3795,326,84,242,260,185,263,169,1520,273,4,85,775,24,712,27
Thayarwaddy,815994,2000009,N815994E2000009,237.0778108,2011,46,250,115,46,3891,352,106,246,283,207,286,190,1296,236,3,84,646,19,595,22
Thayarwaddy,815942,1981937,N815942E1981937,34.36652467,2011,46,249,115,46,3913,352,105,247,282,206,286,189,1294,235,3,84,644,19,595,22
Thayarwaddy,815945,2006055,N815945E2006055,13.60780758,2011,46,248,115,46,3911,350,103,247,281,204,285,188,1302,237,3,84,647,20,596,23
Thayarwaddy,815962,2019987,N815962E2019987,116.2022775,2011,46,244,115,46,3893,346,100,246,278,201,281,185,1329,241,3,84,661,21,610,24
Thayarwaddy,815987,2017948,N815987E2017948,63.53879444,2011,46,248,115,46,3891,350,103,247,280,204,284,188,1307,238,3,84,650,20,599,23
Thayarwaddy,816000,1986000,N816000E1986000,190.9406838,2011,46,241,115,46,3901,342,97,245,275,198,278,182,1360,247,3,84,681,21,627,24
Thayarwaddy,815995,1977992,N815995E1977992,88.42729234,2011,46,248,115,46,3882,351,104,247,281,205,285,189,1303,238,3,84,650,20,597,23
Thayarwaddy,816000,1996010,N816000E1996010,111.4285545,2011,46,249,115,46,3910,351,105,246,282,206,285,189,1308,239,3,84,654,20,600,23
Thayarwaddy,816000,2002000,N816000E2002000,45.26302284,2011,46,249,115,46,3878,351,105,246,281,206,285,189,1315,240,3,84,658,20,604,23
Taunggoo,816000,2043000,N816000E2043000,238.0791897,2010,46,249,115,46,3891,350,105,245,282,206,285,189,1322,242,4,84,664,21,607,24
Taunggoo,816000,2053000,N816000E2053000,41.52294473,2010,46,248,115,46,3890,349,104,245,280,204,284,188,1334,244,4,84,671,21,613,24
Thayarwaddy,816010,1987922,N816010E1987922,76.03386387,2011,46,243,115,47,3902,343,99,244,277,199,280,183,1370,251,4,84,693,22,632,25
Thayarwaddy,816012,2003958,N816012E2003958,441.072769,2011,46,246,115,46,3923,347,101,246,279,202,282,185,1353,249,4,84,685,22,623,25
Taunggoo,816000,2055000,N816000E2055000,46.76510769,2010,46,248,115,46,3924,349,103,246,281,204,284,187,1329,244,4,84,669,22,610,25
Taunggoo,816000,2057000,N816000E2057000,264.0929629,2010,46,248,115,46,3919,350,104,246,281,204,285,188,1330,245,4,84,670,22,610,25
Taunggoo,816000,2045000,N816000E2045000,177.9420675,2010,46,248,115,46,3930,350,103,247,281,204,284,187,1324,243,4,84,666,21,608,24
Thayarwaddy,808008,1999979,N808008E1999979,6.98861067,2011,46,246,115,46,3900,348,102,246,279,202,283,186,1333,245,4,84,671,22,612,25
Taunggoo,816000,2047000,N816000E2047000,157.6424397,2010,46,245,115,46,3908,346,100,246,278,201,281,185,1345,247,4,84,678,22,619,25
Thayarwaddy,808009,2013972,N808009E2013972,10.4038776,2011,46,245,115,46,3925,346,100,246,279,201,282,185,1348,249,4,84,682,22,620,25
Thayarwaddy,816013,1961979,N816013E1961979,35.88388547,2011,46,245,115,46,3907,346,101,245,279,201,282,185,1354,250,4,85,687,22,624,25
Thayarwaddy,816013,2008069,N816013E2008069,18.44499391,2011,46,244,115,46,3951,345,99,246,278,200,281,183,1365,252,4,84,693,22,629,25
Thayarwaddy,814116,2028026,N814116E2028026,45.5462233,2011,46,247,115,46,3893,349,102,247,279,203,283,187,1304,235,3,84,644,19,598,23
Taunggoo,814000,2117000,N814000E2117000,89.75521386,2010,46,222,113,46,3784,323,78,245,254,180,258,164,1577,282,2,85,801,18,746,23
Taunggoo,814000,2113000,N814000E2113000,126.9004538,2010,46,229,113,46,3807,331,86,245,262,187,265,171,1459,259,2,84,725,18,681,22
Taunggoo,814000,2115000,N814000E2115000,51.17611809,2010,46,244,114,46,3844,347,101,246,277,203,281,185,1275,224,2,84,616,16,585,20
Taunggoo,814000,2121000,N814000E2121000,107.3802234,2010,46,233,113,46,3835,335,90,245,265,191,269,174,1411,250,2,84,698,18,656,22
Taunggoo,814000,2123000,N814000E2123000,160.1529095,2010,46,245,114,46,3837,347,102,245,277,203,281,186,1284,227,2,83,624,17,590,20
Taunggoo,814000,2119000,N814000E2119000,140.7518495,2010,46,240,114,46,3816,343,98,245,272,199,276,182,1323,233,2,84,646,16,611,20
Taunggoo,814000,2111000,N814000E2111000,43.36822597,2010,46,247,114,46,3827,351,105,246,279,206,283,189,1232,217,1,84,592,15,563,18
Taunggoo,814000,2107000,N814000E2107000,46.29537142,2010,46,253,114,46,3864,357,110,247,284,211,288,193,1187,209,1,85,570,13,543,17
Taunggoo,814000,2109000,N814000E2109000,75.03242748,2010,46,251,114,45,3874,356,108,248,283,209,287,192,1201,211,1,84,576,14,549,17
Taunggoo,814000,2105000,N814000E2105000,15.91430055,2010,46,248,114,46,3835,352,105,247,280,206,284,189,1221,215,1,84,586,15,558,18
Taunggoo,814000,2101000,N814000E2101000,93.30352272,2010,46,243,114,46,3832,346,99,247,274,201,279,184,1272,223,1,83,612,15,584,19
Taunggoo,814000,2095000,N814000E2095000,207.5587455,2010,46,242,114,46,3844,345,98,247,274,200,278,183,1285,226,1,83,619,15,590,19
Taunggoo,814000,2081000,N814000E2081000,37.83872795,2010,46,248,113,45,3813,352,105,247,279,206,283,189,1206,210,1,84,575,13,425,17
Taunggoo,814000,2061000,N814000E2061000,54.13198883,2010,46,246,113,45,3819,351,103,248,277,204,282,187,1219,213,1,84,581,13,430,17
Thayarwaddy,813974,1986047,N813974E1986047,109.2109582,2011,46,243,113,45,3817,348,101,247,274,203,279,185,1240,216,1,84,591,13,437,17
Thayarwaddy,812035,2056009,N812035E2056009,391.9386323,2011,46,230,112,45,3756,333,88,245,261,190,266,173,1396,245,1,84,680,13,646,18
Thayarwaddy,812053,2032079,N812053E2032079,86.18573462,2011,46,225,112,45,3759,327,82,245,257,184,260,167,1498,266,1,85,741,15,698,20
Thayarwaddy,812001,2000008,N812001E2000008,61.61713299,2011,46,227,112,45,3733,329,84,245,257,186,261,169,1469,260,1,84,722,15,514,20
