Forest_type,Plot_id,Species_names,Genus,Species,Family,Dbh_cm,H_m,WD,AGB,C_Tree,BA,Lat,Long,Northing,Easting,Tenure
Dipterocarpus_Forest,3,Bridelia_ovata,Bridelia,ovata,Euphorbiaceae,6,10,0.6,0.012777383,0.00600537,0.002827433,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,11.5,25,0.86,0.158109216,0.074311332,0.010386891,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,11,20,0.86,0.11659753,0.054800839,0.009503318,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Xylia_xylocarpa,Xylia,xylocarpa,Mimosaceae,14,32,0.68,0.234861628,0.110384965,0.015393804,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,7,15,0.8795,0.037246519,0.017505864,0.003848451,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,14.5,23,0.8795,0.234221068,0.110083902,0.016512996,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Wendlandia_tinctoria,Wendlandia,tinctoria,Rubiaceae,9,20,0.651833333,0.06013108,0.028261608,0.006361725,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Bridelia_ovata,Bridelia,ovata,Euphorbiaceae,12,23,0.6,0.111454817,0.052383764,0.011309734,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,15,15,0.85,0.159486212,0.074958519,0.017671459,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Lannea_coromandelica,Lannea,coromandelica,Anacardiaceae,11,28,0.397333333,0.076210552,0.035818959,0.009503318,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Rhus_paniculata,Rhus,paniculata,Anacardiaceae,6.5,15,0.627181818,0.023170906,0.010890326,0.003318307,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,9,20,0.8795,0.080551921,0.037859403,0.006361725,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,12,23,1.095,0.200489395,0.094230016,0.011309734,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,8,15,0.85,0.046754634,0.021974678,0.005026548,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Wendlandia_tinctoria,Wendlandia,tinctoria,Rubiaceae,11,13,0.651833333,0.058427807,0.027461069,0.009503318,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,7,17,0.3925,0.019149264,0.009000154,0.003848451,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,3,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,11,3,0.3925,0.008512781,0.004001007,0.009503318,20.8898827,95.25204607,2311603,734269.0005,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,33,30,0.85,1.461966735,0.687124365,0.08552986,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,24,25,0.634,0.493646398,0.232013807,0.045238934,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Tectona_grandis,Tectona,grandis,Verbenaceae,9,20,0.601444444,0.055589983,0.026127292,0.006361725,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,17,15,0.630496778,0.152127213,0.07149979,0.022698007,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,8,15,0.8795,0.048337699,0.022718718,0.005026548,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,6,10,0.85,0.017950609,0.008436786,0.002827433,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,15,25,0.8795,0.271461868,0.127587078,0.017671459,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Xylia_xylocarpa,Xylia,xylocarpa,Mimosaceae,7,13,0.68,0.025199031,0.011843545,0.003848451,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Hiptage_candicans,Hiptage,candicans,Malpighiaceae,8,12,0.730253025,0.032424823,0.015239667,0.005026548,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,NA,NA,NA,NA,8,18,0.730253025,0.048166234,0.02263813,0.005026548,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,25,20,0.634,0.429970196,0.202085992,0.049087385,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Vitex_limnifolia,Vitex,limnifolia,Verbenaceae,11,28,0.565170667,0.107489768,0.050520191,0.009503318,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,6,15,0.7825,0.024596431,0.011560323,0.002827433,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,7,20,1.095,0.061082935,0.028708979,0.003848451,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,6,10,0.85,0.017950609,0.008436786,0.002827433,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,24,25,0.634,0.493646398,0.232013807,0.045238934,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,13,12,0.634,0.072870626,0.034249194,0.013273229,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,18,20,0.85,0.301456839,0.141684714,0.0254469,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,12,23,0.72,0.133161826,0.062586058,0.011309734,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,19,23,0.634,0.288421464,0.135558088,0.028352874,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,16,30,1.095,0.455612673,0.214137956,0.020106193,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Xylia_xylocarpa,Xylia,xylocarpa,Mimosaceae,17,30,0.68,0.322144263,0.151407804,0.022698007,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,11,25,0.85,0.143323005,0.067361812,0.009503318,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,19,35,0.3925,0.272107188,0.127890378,0.028352874,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,6,15,0.85,0.026665163,0.012532627,0.002827433,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,29.5,30,0.85,1.174602323,0.552063092,0.068349275,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,17,28,0.8795,0.387125501,0.181948986,0.022698007,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,9,15,0.85,0.058840233,0.027654909,0.006361725,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,15,20,0.634,0.158631559,0.074556833,0.017671459,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,25,35,0.72,0.840544845,0.395056077,0.049087385,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,7,13,0.634,0.02353392,0.011060942,0.003848451,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Hiptage_candicans,Hiptage,candicans,Malpighiaceae,10,20,0.730253025,0.082522114,0.038785393,0.007853982,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,23,25,0.634,0.454293334,0.213517867,0.041547563,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Premna_pyramidata,Premna,pyramidata,Verbenaceae,11,4,0.634,0.017999617,0.00845982,0.009503318,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Wendlandia_tinctoria,Wendlandia,tinctoria,Rubiaceae,8,13,0.651833333,0.031379984,0.014748593,0.005026548,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Wendlandia_tinctoria,Wendlandia,tinctoria,Rubiaceae,13,3,0.651833333,0.019350853,0.009094901,0.013273229,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Wendlandia_tinctoria,Wendlandia,tinctoria,Rubiaceae,14,25,0.651833333,0.177110262,0.083241823,0.015393804,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,16,4,0.72,0.042347165,0.019903167,0.020106193,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Rhus_paniculata,Rhus,paniculata,Anacardiaceae,6.5,15,0.627181818,0.023170906,0.010890326,0.003318307,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,9,20,0.8795,0.080551921,0.037859403,0.006361725,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Diospyros_burmanica,Diospyros,burmanica,Ebenaceae,12,23,1.095,0.200489395,0.094230016,0.011309734,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,8,15,0.85,0.046754634,0.021974678,0.005026548,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Wendlandia_tinctoria,Wendlandia,tinctoria,Rubiaceae,11,13,0.651833333,0.058427807,0.027461069,0.009503318,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,7,17,0.3925,0.019149264,0.009000154,0.003848451,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,4,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,11,3,0.3925,0.008512781,0.004001007,0.009503318,20.8882684,95.25325196,2311426,734396.9996,Protected_Area
Dipterocarpus_Forest,5,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,13,25,0.86,0.200859522,0.094403975,0.013273229,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,17,23,0.86,0.312585059,0.146914978,0.022698007,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,11,10,0.630496778,0.043782854,0.020577941,0.009503318,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Zizyphus_rugosa,Zizyphus,rugosa,Rhamnaceae,7.5,15,0.735532704,0.035793425,0.01682291,0.004417865,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,19,25,0.630496778,0.311187415,0.146258085,0.028352874,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,40,30,0.630496778,1.589999525,0.747299777,0.125663706,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Buchanania_lanzan,Buchanania,lanzan,Anacardiaceae,12,23,0.3925,0.073656442,0.034618528,0.011309734,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Strychnos_nux-blanda,Strychnos,nux-blanda,Loganiaceae,7,20,0.744,0.041889666,0.019688143,0.003848451,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,33,35,0.85,1.699329347,0.798684793,0.08552986,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,28,35,0.72,1.048659436,0.492869935,0.061575216,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,33,36,0.85,1.746700269,0.820949126,0.08552986,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Strychnos_potatorum,Strychnos,potatorum,Loganiaceae,9.5,10,0.731,0.03799399,0.017857175,0.007088218,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Gardenia_sessiliflora,Gardenia,sessiliflora,Rubiaceae,11,30,0.668115385,0.135375155,0.063626323,0.009503318,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Premna_pyramidata,Premna,pyramidata,Verbenaceae,8,20,0.634,0.046504086,0.02185692,0.005026548,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,13,25,0.85,0.198579681,0.09333245,0.013273229,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,7,15,0.85,0.036026691,0.016932545,0.003848451,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,7,10,0.85,0.024252656,0.011398748,0.003848451,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,24,37,0.85,0.963529825,0.452859018,0.045238934,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Emblica_officinalis,Emblica,officinalis,Euphorbiaceae,8,15,0.735532704,0.040598999,0.01908153,0.005026548,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,28,27,0.86,0.968164298,0.45503722,0.061575216,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,7,23,0.630496778,0.040849175,0.019199112,0.003848451,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Zizyphus_rugosa,Zizyphus,rugosa,Rhamnaceae,8.5,25,0.735532704,0.075237403,0.035361579,0.005674502,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,17.5,30,0.8795,0.438197468,0.20595281,0.024052819,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,16.5,30,0.86,0.382194609,0.179631466,0.021382465,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Premna_pyramidata,Premna,pyramidata,Verbenaceae,17,30,0.634,0.300857484,0.141403017,0.022698007,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,6.5,12,0.630496778,0.018732395,0.008804226,0.003318307,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,15,35,0.630496778,0.272424458,0.128039495,0.017671459,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,20,7,0.72,0.113031065,0.053124601,0.031415927,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Tectona_grandis,Tectona,grandis,Verbenaceae,13,15,0.601444444,0.086058225,0.040447366,0.013273229,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Phyllantus_spp.,Phyllantus,spp.,Euphorbiaceae,11.5,20,0.612571429,0.091320336,0.042920558,0.010386891,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Emblica_officinalis,Emblica,officinalis,Euphorbiaceae,7,10,0.735532704,0.021059593,0.009898009,0.003848451,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Heterophragma_adenophylla,Heterophragma,adenophylla,Bignoniaceae,8,27,0.76,0.074392957,0.03496469,0.005026548,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Heterophragma_adenophylla,Heterophragma,adenophylla,Bignoniaceae,7,25,0.76,0.053175301,0.024992391,0.003848451,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,13,33,0.86,0.263373807,0.123785689,0.013273229,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Premna_pyramidata,Premna,pyramidata,Verbenaceae,13,37,0.634,0.218693808,0.10278609,0.013273229,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,31,45,0.85,1.922212404,0.90343983,0.075476764,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Premna_pyramidata,Premna,pyramidata,Verbenaceae,22,57,0.634,0.931101684,0.437617791,0.038013271,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,9,27,0.85,0.104428815,0.049081543,0.006361725,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,5,Zizyphus_rugosa,Zizyphus,rugosa,Rhamnaceae,8,13,0.735532704,0.03530685,0.016594219,0.005026548,20.88656517,95.25366856,2311238,734443.0001,Protected_Area
Dipterocarpus_Forest,6,Lannea_coromandelica,Lannea,coromandelica,Anacardiaceae,12,13,0.397333333,0.042713076,0.020075146,0.011309734,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,12,25,0.85,0.169855329,0.079832005,0.011309734,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,18,28,0.86,0.423451544,0.199022226,0.0254469,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,10,17,0.85,0.081666902,0.038383444,0.007853982,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,17.5,25,0.72,0.301697214,0.141797691,0.024052819,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,19,30,0.86,0.503364897,0.236581502,0.028352874,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Dalbergia_oliveri,Dalbergia,oliveri,Fabaceae,12.5,23,0.8795,0.175308899,0.082395182,0.012271846,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,22.5,25,0.86,0.586050818,0.275443884,0.039760782,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Shorea_obtusa,Shorea,obtusa,Dipterocarpaceae,8,17,0.85,0.052829651,0.024829936,0.005026548,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Terminalia_crenulata,Terminalia,crenulata,Combretaceae,29,30,0.630496778,0.848744129,0.398909741,0.066051986,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Dipterocarpus_tuberculatus,Dipterocarpus,tuberculatus,Dipterocarpaceae,24.5,35,0.72,0.808042472,0.379779962,0.047143525,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Xylia_xylocarpa,Xylia,xylocarpa,Mimosaceae,11,20,0.68,0.092714479,0.043575805,0.009503318,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
Dipterocarpus_Forest,6,Xylia_xylocarpa,Xylia,xylocarpa,Mimosaceae,9.5,20,0.68,0.069641083,0.032731309,0.007088218,20.88693648,95.25632623,2311283,734718.9999,Protected_Area
