system:index,District,Districts,EAST,NORTH,New_Carbon,Old_Carbon,Plot_names,Year,Zone,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,.geo
00000000000000001288,Thayarwaddy,Thayarwaddy,798000.0,1996000,1.74953540365536,27.48359362,N798000E1996000,2011,46,203.0,110.0,46.0,3298.0,301.0,62.0,239.0,227.0,168.0,233.0,152.0,1654.0,297.0,3.0,82.0,801.0,20.0,551.0,26.0,"{""type"":""Point"",""coordinates"":[96.64972219413391,21.790650305059295]}"
00000000000000001289,Thayarwaddy,Thayarwaddy,798000.0,1998000,1.43418252025401,27.22271166,N798000E1998000,2011,46,230.0,112.0,45.0,3386.0,333.0,89.0,244.0,252.0,195.0,263.0,177.0,1358.0,239.0,2.0,82.0,645.0,14.0,451.0,21.0,"{""type"":""Point"",""coordinates"":[96.60125176568296,21.798908560210283]}"
0000000000000000128a,Thayarwaddy,Thayarwaddy,798000.0,2024000,1.10976079139469,13.20710964,N798000E2024000,2011,46,209.0,111.0,46.0,3315.0,307.0,68.0,239.0,233.0,174.0,239.0,157.0,1604.0,289.0,2.0,82.0,774.0,18.0,534.0,25.0,"{""type"":""Point"",""coordinates"":[96.65926021128726,21.799742412107275]}"
00000000000000001293,Thayarwaddy,Thayarwaddy,798001.0,2029997,1.33927356979496,26.74937153,N798001E2029997,2011,46,195.0,110.0,46.0,3229.0,291.0,55.0,236.0,219.0,160.0,225.0,145.0,1740.0,315.0,3.0,82.0,860.0,21.0,579.0,27.0,"{""type"":""Point"",""coordinates"":[96.68808384049669,21.809195706340585]}"
00000000000000001294,Thayarwaddy,Thayarwaddy,799981.0,2059986,4.76521992733314,49.16161388,N799981E2059986,2011,46,234.0,114.0,46.0,3420.0,338.0,93.0,245.0,258.0,198.0,267.0,182.0,1344.0,244.0,2.0,81.0,650.0,16.0,443.0,21.0,"{""type"":""Point"",""coordinates"":[96.80412302721054,21.810787605416664]}"
00000000000000001295,Thayarwaddy,Thayarwaddy,799992.0,1991990,0.17810533637965,2.422957845,N799992E1991990,2011,46,216.0,113.0,46.0,3363.0,317.0,74.0,243.0,241.0,179.0,247.0,164.0,1564.0,289.0,2.0,83.0,777.0,18.0,517.0,24.0,"{""type"":""Point"",""coordinates"":[96.82346214847934,21.81104623327776]}"
00000000000000001296,Thayarwaddy,Thayarwaddy,800000.0,1996000,2.8032280944463,48.06633926,N800000E1996000,2011,46,195.0,110.0,46.0,3259.0,292.0,55.0,237.0,219.0,160.0,225.0,144.0,1721.0,308.0,3.0,82.0,839.0,21.0,574.0,28.0,"{""type"":""Point"",""coordinates"":[96.64945464807072,21.808669532416282]}"
00000000000000001297,Thayarwaddy,Thayarwaddy,800000.0,2031980,1.61844815855629,29.38392645,N800000E2031980,2011,46,208.0,111.0,46.0,3322.0,307.0,67.0,240.0,232.0,172.0,239.0,156.0,1617.0,293.0,2.0,82.0,788.0,18.0,538.0,25.0,"{""type"":""Point"",""coordinates"":[96.70745863457392,21.80949446611116]}"
000000000000000012a7,Thayarwaddy,Thayarwaddy,800005.0,1983991,1.24928322633753,15.5683291,N800005E1983991,2011,46,200.0,111.0,46.0,3270.0,297.0,60.0,237.0,225.0,164.0,230.0,149.0,1731.0,320.0,3.0,83.0,877.0,21.0,573.0,27.0,"{""type"":""Point"",""coordinates"":[96.8231767660119,21.829127888049484]}"
000000000000000012a8,Thayarwaddy,Thayarwaddy,801807.0,2017929,2.61780739373881,35.92619844,N801807E2017929,2011,46,204.0,111.0,46.0,3310.0,303.0,63.0,240.0,229.0,169.0,235.0,153.0,1645.0,297.0,3.0,82.0,801.0,20.0,548.0,26.0,"{""type"":""Point"",""coordinates"":[96.70729364783499,21.82760287548921]}"
000000000000000012a9,Thayarwaddy,Thayarwaddy,801918.0,2062032,7.09169753232853,76.11572398,N801918E2062032,2011,46,205.0,112.0,46.0,3279.0,304.0,65.0,239.0,230.0,169.0,236.0,155.0,1678.0,310.0,3.0,83.0,845.0,20.0,556.0,26.0,"{""type"":""Point"",""coordinates"":[96.83283517889365,21.82931962939478]}"
000000000000000012aa,Thayarwaddy,Thayarwaddy,801939.0,2067931,10.1999571908744,110.3458401,N801939E2067931,2011,46,213.0,112.0,46.0,3355.0,314.0,72.0,242.0,238.0,177.0,245.0,161.0,1577.0,289.0,2.0,82.0,779.0,18.0,522.0,24.0,"{""type"":""Point"",""coordinates"":[96.80358347598305,21.846848355635874]}"
000000000000000012ab,Thayarwaddy,Thayarwaddy,801959.0,2063925,8.00723592487597,89.20542804,N801959E2063925,2011,46,239.0,114.0,46.0,3433.0,343.0,97.0,246.0,262.0,203.0,272.0,186.0,1277.0,230.0,2.0,81.0,613.0,14.0,423.0,20.0,"{""type"":""Point"",""coordinates"":[96.784222059209,21.846625400583207]}"
000000000000000012ac,Thayarwaddy,Thayarwaddy,801959.0,2077929,2.9434577067373,36.03419787,N801959E2077929,2011,46,208.0,110.0,46.0,3321.0,307.0,69.0,238.0,226.0,174.0,239.0,156.0,1505.0,255.0,2.0,81.0,697.0,16.0,505.0,23.0,"{""type"":""Point"",""coordinates"":[96.39747976574262,21.840980178649545]}"
000000000000000012ad,Thayarwaddy,Thayarwaddy,801960.0,2069926,3.83379414792605,47.18759497,N801960E2069926,2011,46,229.0,111.0,45.0,3428.0,331.0,88.0,243.0,246.0,194.0,262.0,176.0,1346.0,236.0,2.0,82.0,630.0,14.0,449.0,20.0,"{""type"":""Point"",""coordinates"":[96.43614909007808,21.841586616392817]}"
000000000000000012ae,Thayarwaddy,Thayarwaddy,801965.0,1988001,0.500763699167446,6.77152409,N801965E1988001,2011,46,257.0,113.0,45.0,3525.0,364.0,116.0,248.0,273.0,222.0,292.0,203.0,1020.0,179.0,2.0,80.0,476.0,11.0,344.0,16.0,"{""type"":""Point"",""coordinates"":[96.49415753568236,21.842478436603503]}"
000000000000000012af,Thayarwaddy,Thayarwaddy,801965.0,2065927,9.65789216983353,108.1387056,N801965E2065927,2011,46,215.0,111.0,46.0,3361.0,315.0,74.0,241.0,238.0,180.0,247.0,163.0,1487.0,258.0,2.0,82.0,696.0,16.0,499.0,23.0,"{""type"":""Point"",""coordinates"":[96.5328313191189,21.843062578841508]}"
000000000000000012b0,Thayarwaddy,Thayarwaddy,801982.0,2075917,7.03054921496897,83.79943802,N801982E2075917,2011,46,224.0,112.0,45.0,3417.0,326.0,82.0,244.0,247.0,189.0,257.0,171.0,1412.0,248.0,2.0,82.0,667.0,15.0,471.0,22.0,"{""type"":""Point"",""coordinates"":[96.57150510255543,21.8436378028774]}"
000000000000000012b1,Thayarwaddy,Thayarwaddy,801995.0,2059999,31.0907577167832,264.1372739,N801995E2059999,2011,46,261.0,113.0,45.0,3538.0,369.0,120.0,249.0,284.0,225.0,296.0,207.0,1011.0,172.0,2.0,80.0,468.0,12.0,340.0,16.0,"{""type"":""Point"",""coordinates"":[96.61017888599196,21.84420410871119]}"
000000000000000012b2,Thayarwaddy,Thayarwaddy,802000.0,1996004,1.79951601748429,26.72259149,N802000E1996004,2011,46,213.0,113.0,46.0,3352.0,314.0,71.0,243.0,238.0,176.0,245.0,161.0,1581.0,291.0,2.0,83.0,784.0,18.0,524.0,24.0,"{""type"":""Point"",""coordinates"":[96.82296272916133,21.847160492709623]}"
000000000000000012d3,Thayarwaddy,Thayarwaddy,802022.0,2072062,10.412183660429,112.1681899,N802022E2072062,2011,46,206.0,111.0,46.0,3383.0,304.0,63.0,241.0,230.0,169.0,237.0,153.0,1570.0,273.0,3.0,81.0,733.0,19.0,530.0,26.0,"{""type"":""Point"",""coordinates"":[96.62802420840787,21.934750614702462]}"
000000000000000012d4,Thayarwaddy,Thayarwaddy,802024.0,2030000,6.85942931578482,81.08865892,N802024E2030000,2011,46,227.0,113.0,46.0,3475.0,330.0,85.0,245.0,252.0,190.0,261.0,174.0,1390.0,248.0,2.0,81.0,662.0,16.0,464.0,22.0,"{""type"":""Point"",""coordinates"":[96.72477778306552,21.93611955872587]}"
000000000000000012d5,Thayarwaddy,Thayarwaddy,803939.0,2077963,5.9937193466529,73.7849001,N803939E2077963,2011,46,236.0,114.0,46.0,3450.0,339.0,93.0,246.0,260.0,198.0,268.0,183.0,1308.0,235.0,2.0,80.0,626.0,15.0,435.0,21.0,"{""type"":""Point"",""coordinates"":[96.77317240679857,21.93678396478283]}"
000000000000000012d6,Thayarwaddy,Thayarwaddy,803960.0,2073907,4.44715180565717,55.13906298,N803960E2073907,2011,46,203.0,111.0,46.0,3355.0,301.0,60.0,241.0,227.0,167.0,234.0,151.0,1593.0,276.0,3.0,80.0,740.0,20.0,539.0,27.0,"{""type"":""Point"",""coordinates"":[96.62772544863728,21.952805514867862]}"
000000000000000012d7,Thayarwaddy,Thayarwaddy,803961.0,2075907,8.38976413522423,99.78123551,N803961E2075907,2011,46,217.0,112.0,45.0,3417.0,318.0,74.0,244.0,241.0,180.0,250.0,164.0,1489.0,264.0,2.0,81.0,705.0,17.0,500.0,24.0,"{""type"":""Point"",""coordinates"":[96.68578294435314,21.9536349076638]}"
000000000000000012d8,Thayarwaddy,Thayarwaddy,803972.0,2072041,6.83595181658984,71.5249714,N803972E2072041,2011,46,230.0,113.0,46.0,3481.0,332.0,87.0,245.0,254.0,192.0,263.0,176.0,1366.0,244.0,2.0,81.0,651.0,15.0,456.0,22.0,"{""type"":""Point"",""coordinates"":[96.72449240059811,21.95417445889127]}"
000000000000000012d9,Thayarwaddy,Thayarwaddy,803981.0,2061915,7.91089540960256,80.58930275,N803981E2061915,2011,46,237.0,114.0,46.0,3499.0,341.0,94.0,247.0,261.0,199.0,271.0,183.0,1294.0,233.0,2.0,81.0,619.0,15.0,430.0,21.0,"{""type"":""Point"",""coordinates"":[96.78256773271819,21.9549949334851]}"
000000000000000012da,Thayarwaddy,Thayarwaddy,803982.0,2050027,18.9995355388869,168.827302,N803982E2050027,2011,46,246.0,111.0,45.0,3555.0,352.0,106.0,246.0,263.0,212.0,281.0,192.0,1092.0,200.0,2.0,82.0,519.0,11.0,371.0,16.0,"{""type"":""Point"",""coordinates"":[96.2502313307557,21.955944722009484]}"
000000000000000012db,Thayarwaddy,Thayarwaddy,803992.0,1988003,45.5862741183107,281.0303054,N803992E1988003,2011,46,233.0,111.0,45.0,3473.0,336.0,92.0,244.0,250.0,198.0,266.0,179.0,1300.0,237.0,2.0,84.0,618.0,12.0,436.0,18.0,"{""type"":""Point"",""coordinates"":[96.33729973792528,21.9573805525487]}"
000000000000000012dc,Thayarwaddy,Thayarwaddy,803998.0,2056006,3.89470746737694,39.09772864,N803998E2056006,2011,46,238.0,114.0,46.0,3499.0,342.0,95.0,247.0,263.0,200.0,272.0,185.0,1278.0,229.0,2.0,81.0,610.0,15.0,425.0,21.0,"{""type"":""Point"",""coordinates"":[96.77279784231008,21.963886380985677]}"
000000000000000012dd,Thayarwaddy,Thayarwaddy,804000.0,1990000,5.67305570432836,52.81270815,N804000E1990000,2011,46,213.0,110.0,45.0,3420.0,313.0,72.0,241.0,232.0,178.0,245.0,160.0,1453.0,254.0,2.0,82.0,681.0,15.0,490.0,23.0,"{""type"":""Point"",""coordinates"":[96.29842975404237,21.965772580731283]}"
000000000000000012de,Thayarwaddy,Thayarwaddy,804000.0,1994000,2.58741698084117,34.45219805,N804000E1994000,2011,46,225.0,110.0,45.0,3470.0,327.0,84.0,243.0,243.0,190.0,258.0,171.0,1390.0,252.0,2.0,84.0,660.0,13.0,465.0,21.0,"{""type"":""Point"",""coordinates"":[96.31778225261435,21.96608917690608]}"
00000000000000001301,Thayarwaddy,Thayarwaddy,804004.0,1996001,0.24400216200895,3.400300966,N804004E1996001,2011,46,220.0,111.0,45.0,3469.0,320.0,78.0,242.0,239.0,184.0,252.0,166.0,1430.0,246.0,2.0,82.0,663.0,15.0,485.0,22.0,"{""type"":""Point"",""coordinates"":[96.39286905525333,22.093686353550435]}"
00000000000000001302,Thayarwaddy,Thayarwaddy,804006.0,2014001,0.121525593457585,1.814054258,N804006E2014001,2011,46,193.0,110.0,46.0,3381.0,288.0,49.0,239.0,219.0,156.0,224.0,140.0,1653.0,276.0,3.0,79.0,747.0,22.0,569.0,29.0,"{""type"":""Point"",""coordinates"":[96.50908660600928,22.09550120767918]}"
00000000000000001303,Thayarwaddy,Thayarwaddy,804006.0,2058001,33.7480171533578,248.6630296,N804006E2058001,2011,46,197.0,110.0,46.0,3416.0,292.0,53.0,239.0,222.0,160.0,227.0,143.0,1617.0,270.0,3.0,79.0,730.0,22.0,556.0,29.0,"{""type"":""Point"",""coordinates"":[96.52845694098546,22.09579550834871]}"
00000000000000001304,Thayarwaddy,Thayarwaddy,804008.0,2060004,48.6436770963201,361.4318071,N804008E2060004,2011,46,222.0,112.0,45.0,3509.0,323.0,77.0,246.0,247.0,183.0,254.0,167.0,1434.0,251.0,2.0,81.0,673.0,16.0,485.0,23.0,"{""type"":""Point"",""coordinates"":[96.6253175340684,22.09723133888792]}"
00000000000000001305,Thayarwaddy,Thayarwaddy,804009.0,2054000,20.345133515477,153.3105978,N804009E2054000,2011,46,228.0,113.0,45.0,3549.0,330.0,83.0,247.0,253.0,189.0,261.0,173.0,1369.0,241.0,2.0,81.0,645.0,15.0,462.0,21.0,"{""type"":""Point"",""coordinates"":[96.64468786904456,22.09751226225429]}"
00000000000000001306,Thayarwaddy,Thayarwaddy,804024.0,2069973,6.46736653041717,74.47931849,N804024E2069973,2011,46,199.0,110.0,45.0,3436.0,296.0,56.0,240.0,219.0,163.0,231.0,146.0,1582.0,261.0,3.0,80.0,719.0,20.0,544.0,27.0,"{""type"":""Point"",""coordinates"":[96.37316874679921,22.111429116642093]}"
00000000000000001307,Thayarwaddy,Thayarwaddy,804026.0,2063965,7.10988630217744,82.3367901,N804026E2063965,2011,46,193.0,110.0,46.0,3358.0,287.0,50.0,237.0,218.0,157.0,223.0,141.0,1648.0,274.0,3.0,79.0,744.0,21.0,566.0,29.0,"{""type"":""Point"",""coordinates"":[96.39253908177537,22.111736794614778]}"
00000000000000001308,Thayarwaddy,Thayarwaddy,804060.0,2033962,0.96706055639419,14.13590998,N804060E2033962,2011,46,194.0,110.0,46.0,3362.0,288.0,51.0,237.0,214.0,158.0,224.0,141.0,1636.0,271.0,3.0,79.0,737.0,21.0,563.0,29.0,"{""type"":""Point"",""coordinates"":[96.41190941675154,22.112044472587463]}"
00000000000000001309,Thayarwaddy,Thayarwaddy,804074.0,2026081,5.90616851363033,69.88040074,N804074E2026081,2011,46,188.0,109.0,46.0,3346.0,282.0,46.0,236.0,214.0,151.0,218.0,136.0,1718.0,290.0,3.0,80.0,791.0,22.0,589.0,29.0,"{""type"":""Point"",""coordinates"":[96.43127975172771,22.112352150560152]}"
0000000000000000130a,Thayarwaddy,Thayarwaddy,804090.0,2067994,0.931177672529812,10.36378672,N804090E2067994,2011,46,194.0,110.0,46.0,3405.0,288.0,50.0,238.0,220.0,156.0,224.0,141.0,1651.0,276.0,3.0,79.0,747.0,22.0,569.0,29.0,"{""type"":""Point"",""coordinates"":[96.50877000983448,22.113551648743528]}"
0000000000000000130b,Thayarwaddy,Thayarwaddy,804101.0,2028069,6.81232522750472,67.53288405,N804101E2028069,2011,46,212.0,110.0,45.0,3492.0,311.0,69.0,242.0,232.0,175.0,245.0,158.0,1487.0,252.0,2.0,82.0,686.0,15.0,508.0,23.0,"{""type"":""Point"",""coordinates"":[96.36331413347108,22.120298268637395]}"
0000000000000000130c,Thayarwaddy,Thayarwaddy,805282.0,1994027,8.97666412564621,147.9040359,N805282E1994027,2011,46,242.0,111.0,45.0,3628.0,346.0,100.0,246.0,260.0,205.0,277.0,186.0,1162.0,205.0,2.0,83.0,546.0,11.0,396.0,16.0,"{""type"":""Point"",""coordinates"":[96.3147143910896,22.128529769182055]}"
0000000000000000130d,Thayarwaddy,Thayarwaddy,805939.0,2065965,5.24327445347827,62.5200599,N805939E2065965,2011,46,206.0,110.0,45.0,3459.0,303.0,63.0,240.0,225.0,169.0,238.0,152.0,1537.0,256.0,2.0,80.0,703.0,17.0,527.0,24.0,"{""type"":""Point"",""coordinates"":[96.37283431422019,22.129479557706443]}"
0000000000000000130e,Thayarwaddy,Thayarwaddy,805940.0,2068038,7.83246125408786,93.13652184,N805940E2068038,2011,46,188.0,109.0,46.0,3351.0,281.0,46.0,235.0,214.0,151.0,218.0,136.0,1736.0,294.0,3.0,80.0,805.0,22.0,766.0,29.0,"{""type"":""Point"",""coordinates"":[96.43095423735079,22.130402591624506]}"
0000000000000000130f,Thayarwaddy,Thayarwaddy,805955.0,2030053,10.0836340264831,95.4939879,N805955E2030053,2011,46,184.0,109.0,46.0,3336.0,279.0,43.0,236.0,211.0,148.0,214.0,133.0,1786.0,307.0,3.0,81.0,845.0,22.0,609.0,29.0,"{""type"":""Point"",""coordinates"":[96.45032903142805,22.13070581049614]}"
00000000000000001310,Thayarwaddy,Thayarwaddy,805960.0,2069925,6.60981290156567,78.49771132,N805960E2069925,2011,46,188.0,109.0,46.0,3343.0,281.0,46.0,235.0,214.0,151.0,218.0,136.0,1737.0,295.0,3.0,80.0,808.0,22.0,768.0,29.0,"{""type"":""Point"",""coordinates"":[96.46970382550525,22.131009029367775]}"
00000000000000001311,Thayarwaddy,Thayarwaddy,805960.0,2073930,12.9596199314611,132.9018489,N805960E2073930,2011,46,229.0,111.0,45.0,3568.0,331.0,87.0,244.0,247.0,192.0,263.0,174.0,1326.0,234.0,2.0,83.0,623.0,12.0,451.0,19.0,"{""type"":""Point"",""coordinates"":[96.27562591125508,22.145938099694714]}"
00000000000000001312,Thayarwaddy,Thayarwaddy,805962.0,2032026,3.01774871222385,23.86548307,N805962E2032026,2011,46,251.0,111.0,44.0,3661.0,357.0,110.0,247.0,268.0,215.0,287.0,195.0,1035.0,181.0,1.0,82.0,486.0,9.0,356.0,13.0,"{""type"":""Point"",""coordinates"":[96.2950007053323,22.146259154970558]}"
00000000000000001313,Thayarwaddy,Thayarwaddy,805969.0,2071933,3.99149697561028,49.31805624,N805969E2071933,2011,46,255.0,111.0,44.0,3665.0,361.0,114.0,247.0,273.0,219.0,291.0,199.0,997.0,173.0,1.0,82.0,467.0,9.0,343.0,13.0,"{""type"":""Point"",""coordinates"":[96.33374583438567,22.1468968064212]}"
00000000000000001314,Thayarwaddy,Thayarwaddy,805986.0,2026077,6.6026091550629,80.59702962,N805986E2026077,2011,46,219.0,111.0,45.0,3493.0,318.0,76.0,242.0,238.0,183.0,251.0,165.0,1442.0,246.0,2.0,82.0,667.0,15.0,490.0,22.0,"{""type"":""Point"",""coordinates"":[96.37249988164118,22.147525539669736]}"
00000000000000001315,Thayarwaddy,Thayarwaddy,805993.0,2023999,1.75392813787986,24.21532752,N805993E2023999,2011,46,193.0,110.0,46.0,3378.0,289.0,50.0,239.0,218.0,157.0,224.0,141.0,1665.0,278.0,3.0,80.0,755.0,21.0,572.0,29.0,"{""type"":""Point"",""coordinates"":[96.39187467571841,22.147837676743478]}"
00000000000000001316,Thayarwaddy,Thayarwaddy,805998.0,2060003,38.4442944047459,280.5888716,N805998E2060003,2011,46,183.0,109.0,46.0,3333.0,277.0,42.0,235.0,209.0,146.0,212.0,131.0,1815.0,313.0,3.0,81.0,865.0,22.0,618.0,29.0,"{""type"":""Point"",""coordinates"":[96.41124946979562,22.14814535471617]}"
00000000000000001317,Thayarwaddy,Thayarwaddy,805999.0,2052006,9.08358992893895,79.45479657,N805999E2052006,2011,46,184.0,109.0,46.0,3330.0,279.0,43.0,236.0,211.0,148.0,214.0,133.0,1793.0,308.0,3.0,81.0,849.0,22.0,611.0,29.0,"{""type"":""Point"",""coordinates"":[96.43062426387286,22.148453032688852]}"
00000000000000001318,Thayarwaddy,Thayarwaddy,806000.0,1992000,10.2496200197319,115.1980459,N806000E1992000,2011,46,184.0,109.0,46.0,3350.0,279.0,43.0,236.0,211.0,147.0,214.0,132.0,1797.0,309.0,3.0,81.0,854.0,22.0,614.0,29.0,"{""type"":""Point"",""coordinates"":[96.46937831112837,22.149059470432118]}"
00000000000000001340,Thayarwaddy,Thayarwaddy,806004.0,2050003,40.4312522778384,313.527218,N806004E2050003,2011,46,219.0,111.0,45.0,3574.0,319.0,77.0,242.0,245.0,181.0,253.0,164.0,1469.0,252.0,2.0,82.0,685.0,14.0,507.0,21.0,"{""type"":""Point"",""coordinates"":[96.25167162039597,22.380232646345913]}"
00000000000000001341,Thayarwaddy,Thayarwaddy,806005.0,1985950,1.64724747326753,20.79822873,N806005E1985950,2011,46,259.0,113.0,45.0,3758.0,366.0,117.0,249.0,286.0,221.0,296.0,202.0,989.0,169.0,1.0,83.0,459.0,8.0,342.0,11.0,"{""type"":""Point"",""coordinates"":[96.30001273491636,22.390073882370867]}"
00000000000000001342,Thayarwaddy,Thayarwaddy,806005.0,2048000,23.7269190441084,197.6386345,N806005E2048000,2011,46,247.0,112.0,45.0,3725.0,352.0,104.0,248.0,273.0,208.0,282.0,189.0,1109.0,189.0,1.0,83.0,514.0,9.0,385.0,13.0,"{""type"":""Point"",""coordinates"":[96.21214168955716,22.41566020421555]}"
00000000000000001343,Thayarwaddy,Thayarwaddy,806006.0,1989984,1.21333618821757,21.06632032,N806006E1989984,2011,46,248.0,112.0,45.0,3706.0,353.0,105.0,248.0,274.0,209.0,284.0,191.0,1109.0,190.0,1.0,83.0,516.0,9.0,385.0,13.0,"{""type"":""Point"",""coordinates"":[96.25060589524419,22.434375051336858]}"
00000000000000001344,Thayarwaddy,Thayarwaddy,806006.0,2046001,5.33056669454232,52.99853092,N806006E2046001,2011,46,249.0,112.0,45.0,3733.0,354.0,106.0,248.0,275.0,210.0,285.0,192.0,1099.0,189.0,1.0,83.0,512.0,9.0,381.0,13.0,"{""type"":""Point"",""coordinates"":[96.27001636212984,22.43470502481481]}"
00000000000000001345,Thayarwaddy,Thayarwaddy,806007.0,2057998,31.2323162551156,248.5168923,N806007E2057998,2011,46,228.0,111.0,45.0,3637.0,330.0,85.0,245.0,254.0,190.0,262.0,172.0,1354.0,232.0,2.0,84.0,632.0,12.0,469.0,18.0,"{""type"":""Point"",""coordinates"":[96.18247974934964,22.442227528291973]}"
00000000000000001346,Thayarwaddy,Thayarwaddy,806009.0,2002007,0.836117191336152,15.71740065,N806009E2002007,2011,46,243.0,112.0,45.0,3730.0,348.0,101.0,247.0,270.0,205.0,278.0,186.0,1155.0,198.0,1.0,83.0,538.0,9.0,401.0,13.0,"{""type"":""Point"",""coordinates"":[96.21159767922865,22.442731406711015]}"
00000000000000001347,Thayarwaddy,Thayarwaddy,806009.0,2051996,43.6810414162545,323.3350428,N806009E2051996,2011,46,228.0,111.0,45.0,3628.0,330.0,86.0,244.0,254.0,190.0,262.0,172.0,1363.0,235.0,2.0,83.0,638.0,12.0,471.0,18.0,"{""type"":""Point"",""coordinates"":[96.24072006820872,22.443230826029]}"
00000000000000001348,Thayarwaddy,Thayarwaddy,806012.0,2028029,6.57747957904083,71.69919938,N806012E2028029,2011,46,235.0,112.0,45.0,3679.0,338.0,92.0,246.0,262.0,196.0,271.0,179.0,1270.0,219.0,1.0,83.0,593.0,11.0,440.0,16.0,"{""type"":""Point"",""coordinates"":[96.26984245718874,22.443725786245928]}"
00000000000000001349,Thayarwaddy,Thayarwaddy,806027.0,1968009,0.724847176857632,11.82095495,N806027E1968009,2011,46,222.0,111.0,45.0,3602.0,324.0,80.0,244.0,248.0,184.0,256.0,167.0,1435.0,247.0,2.0,83.0,672.0,13.0,495.0,19.0,"{""type"":""Point"",""coordinates"":[96.1725894632131,22.451078843883064]}"
0000000000000000134a,Thayarwaddy,Thayarwaddy,806049.0,1983964,7.95325535560991,63.2830753,N806049E1983964,2011,46,239.0,112.0,45.0,3688.0,343.0,96.0,247.0,265.0,201.0,274.0,182.0,1212.0,208.0,1.0,83.0,566.0,10.0,420.0,14.0,"{""type"":""Point"",""coordinates"":[96.23083424117321,22.452091059822198]}"
0000000000000000134b,Thayarwaddy,Thayarwaddy,806051.0,2056023,4.98278078681826,55.71327884,N806051E2056023,2011,46,253.0,112.0,44.0,3750.0,360.0,110.0,250.0,279.0,214.0,289.0,196.0,1066.0,184.0,1.0,83.0,498.0,9.0,369.0,13.0,"{""type"":""Point"",""coordinates"":[96.28907901913331,22.453080980256054]}"
0000000000000000134c,Thayarwaddy,Thayarwaddy,806082.0,2022018,2.541835695723,21.99190011,N806082E2022018,2011,46,235.0,111.0,45.0,3637.0,338.0,93.0,245.0,260.0,197.0,269.0,178.0,1261.0,216.0,1.0,83.0,588.0,11.0,437.0,15.0,"{""type"":""Point"",""coordinates"":[96.15280443183894,22.468781475065242]}"
0000000000000000134d,Thayarwaddy,Thayarwaddy,806094.0,2018013,2.36102703345746,34.12375145,N806094E2018013,2011,46,242.0,112.0,45.0,3756.0,347.0,100.0,247.0,269.0,204.0,278.0,185.0,1170.0,200.0,1.0,84.0,545.0,9.0,407.0,13.0,"{""type"":""Point"",""coordinates"":[96.17222381692672,22.469124825846357]}"
0000000000000000134e,Thayarwaddy,Thayarwaddy,807762.0,1995991,47.8743000713735,272.5554808,N807762E1995991,2011,46,236.0,112.0,45.0,3686.0,339.0,93.0,246.0,262.0,197.0,270.0,179.0,1252.0,215.0,1.0,83.0,584.0,11.0,434.0,15.0,"{""type"":""Point"",""coordinates"":[96.19163874291341,22.469463717526423]}"
0000000000000000134f,Thayarwaddy,Thayarwaddy,807905.0,2040018,3.36006487498158,40.69457296,N807905E2040018,2011,46,211.0,110.0,45.0,3560.0,310.0,69.0,241.0,240.0,173.0,244.0,156.0,1612.0,281.0,2.0,83.0,770.0,15.0,557.0,22.0,"{""type"":""Point"",""coordinates"":[96.21105812800118,22.46980260920648]}"
