"","Plot_names","EAST","NORTH","Year","District","Township"
"6115","N2688989E218914",218914,2688989,2015,"Katha","Indaw"
"6116","N2688994E785005",785005,2688994,2015,"Katha","Banmauk"
"6117","N2688997E779002",779002,2688997,2015,"Katha","Banmauk"
"6118","N2688998E782001",782001,2688998,2015,"Katha","Banmauk"
"6119","N2689000E653000",653000,2689000,2014,"Tamu","Tamu"
"6120","N2689000E662000",662000,2689000,2014,"Mawlaik","Paungbyin"
"6121","N2689000E665000",665000,2689000,2014,"Mawlaik","Paungbyin"
"6122","N2689000E701000",701000,2689000,2014,"Mawlaik","Paungbyin"
"6123","N2689000E761000",761000,2689000,2015,"Katha","Pinlebu"
"6124","N2689000E767000",767000,2689000,2015,"Katha","Pinlebu"
"6125","N2689000E773000",773000,2689000,2015,"Katha","Pinlebu"
"6126","N2689998E784002",784002,2689998,2015,"Katha","Banmauk"
"6127","N2690000E658000",658000,2690000,2014,"Mawlaik","Mawlaik"
"6128","N2690000E662000",662000,2690000,2014,"Mawlaik","Paungbyin"
"6129","N2690000E664000",664000,2690000,2014,"Khamti","Homalin"
"6130","N2690000E672000",672000,2690000,2014,"Mawlaik","Paungbyin"
"6131","N2690000E674000",674000,2690000,2014,"Mawlaik","Paungbyin"
"6132","N2690000E690000",690000,2690000,2014,"Mawlaik","Paungbyin"
"6133","N2690000E694000",694000,2690000,2014,"Mawlaik","Paungbyin"
"6134","N2690000E696000",696000,2690000,2014,"Mawlaik","Paungbyin"
"6135","N2690000E698000",698000,2690000,2014,"Mawlaik","Paungbyin"
"6136","N2690000E700000",7e+05,2690000,2014,"Mawlaik","Paungbyin"
"6137","N2690000E704000",704000,2690000,2014,"Mawlaik","Paungbyin"
"6138","N2690000E706000",706000,2690000,2014,"Mawlaik","Paungbyin"
"6139","N2690000E710000",710000,2690000,2014,"Mawlaik","Paungbyin"
"6140","N2690000E712000",712000,2690000,2014,"Mawlaik","Paungbyin"
"6141","N2690000E714000",714000,2690000,2014,"Mawlaik","Paungbyin"
"6142","N2690000E768000",768000,2690000,2015,"Katha","Pinlebu"
"6143","N2690000E772000",772000,2690000,2015,"Katha","Pinlebu"
"6144","N2690000E774000",774000,2690000,2015,"Katha","Pinlebu"
"6145","N2690003E763998",763998,2690003,2015,"Katha","Banmauk"
"6146","N2690473E230983",230983,2690473,2015,"Katha","Katha"
"6147","N2690506E229979",229979,2690506,2015,"Katha","Katha"
"6148","N2690721E224987",224987,2690721,2015,"Katha","Katha"
"6149","N2690808E222985",222985,2690808,2015,"Katha","Katha"
"6150","N2690900E220998",220998,2690900,2015,"Katha","Indaw"
"6151","N2690986E219000",219000,2690986,2015,"Katha","Indaw"
"6152","N2691000E670000",670000,2691000,2014,"Mawlaik","Paungbyin"
"6153","N2691676E203019",203019,2691676,2015,"Katha","Indaw"
"6154","N2691961E775956",775956,2691961,2015,"Katha","Banmauk"
"6155","N2691973E777967",777967,2691973,2015,"Katha","Banmauk"
"6156","N2691999E779002",779002,2691999,2015,"Katha","Banmauk"
"6157","N2691999E782004",782004,2691999,2015,"Katha","Banmauk"
"6158","N2692000E659000",659000,2692000,2014,"Khamti","Homalin"
"6159","N2692000E660000",660000,2692000,2014,"Khamti","Homalin"
"6160","N2692000E662000",662000,2692000,2014,"Mawlaik","Paungbyin"
"6161","N2692000E665000",665000,2692000,2014,"Khamti","Homalin"
"6162","N2692000E670000",670000,2692000,2014,"Khamti","Homalin"
"6163","N2692000E674000",674000,2692000,2014,"Mawlaik","Paungbyin"
"6164","N2692000E676000",676000,2692000,2014,"Mawlaik","Paungbyin"
"6165","N2692000E678000",678000,2692000,2014,"Mawlaik","Paungbyin"
"6166","N2692000E688000",688000,2692000,2014,"Mawlaik","Paungbyin"
"6167","N2692000E696000",696000,2692000,2014,"Mawlaik","Paungbyin"
"6168","N2692000E700000",7e+05,2692000,2014,"Mawlaik","Paungbyin"
"6169","N2692000E706000",706000,2692000,2014,"Mawlaik","Paungbyin"
"6170","N2692000E714000",714000,2692000,2014,"Mawlaik","Paungbyin"
"6171","N2692000E716000",716000,2692000,2014,"Mawlaik","Paungbyin"
"6172","N2692000E720000",720000,2692000,2014,"Mawlaik","Paungbyin"
"6173","N2692000E722000",722000,2692000,2014,"Mawlaik","Paungbyin"
"6174","N2692000E725500",725500,2692000,2014,"Mawlaik","Paungbyin"
"6175","N2692000E726000",726000,2692000,2015,"Katha","Pinlebu"
"6176","N2692000E728000",728000,2692000,2015,"Katha","Pinlebu"
"6177","N2692000E770000",770000,2692000,2015,"Katha","Pinlebu"
"6178","N2692000E773000",773000,2692000,2015,"Katha","Pinlebu"
"6179","N2692000E774000",774000,2692000,2015,"Katha","Pinlebu"
"6180","N2692000E784000",784000,2692000,2015,"Katha","Wuntho"
"6181","N2692001E768000",768000,2692001,2015,"Katha","Banmauk"
"6182","N2692002E737997",737997,2692002,2015,"Katha","Banmauk"
"6183","N2692618E227056",227056,2692618,2015,"Katha","Katha"
"6184","N2692689E225043",225043,2692689,2015,"Katha","Katha"
"6185","N2692725E222995",222995,2692725,2015,"Katha","Katha"
"6186","N2692984E219087",219087,2692984,2015,"Katha","Indaw"
"6187","N2693651E224008",224008,2693651,2015,"Katha","Katha"
"6188","N2693972E775966",775966,2693972,2015,"Katha","Banmauk"
"6189","N2693998E784002",784002,2693998,2015,"Katha","Banmauk"
"6190","N2694000E670000",670000,2694000,2014,"Khamti","Homalin"
"6191","N2694000E674000",674000,2694000,2014,"Mawlaik","Paungbyin"
"6192","N2694000E676000",676000,2694000,2014,"Mawlaik","Paungbyin"
"6193","N2694000E678000",678000,2694000,2014,"Mawlaik","Paungbyin"
"6194","N2694000E704000",704000,2694000,2014,"Mawlaik","Paungbyin"
"6195","N2694000E708000",708000,2694000,2014,"Mawlaik","Paungbyin"
"6196","N2694000E712000",712000,2694000,2014,"Mawlaik","Paungbyin"
"6197","N2694000E714000",714000,2694000,2014,"Mawlaik","Paungbyin"
"6198","N2694000E716000",716000,2694000,2014,"Mawlaik","Paungbyin"
"6199","N2694000E718000",718000,2694000,2014,"Mawlaik","Paungbyin"
"6200","N2694000E720000",720000,2694000,2014,"Mawlaik","Paungbyin"
"6201","N2694000E722000",722000,2694000,2014,"Mawlaik","Paungbyin"
"6202","N2694000E724000",724000,2694000,2014,"Mawlaik","Paungbyin"
"6203","N2694000E730000",730000,2694000,2015,"Katha","Pinlebu"
"6204","N2694000E767998",767998,2694000,2015,"Katha","Banmauk"
"6205","N2694000E774000",774000,2694000,2015,"Katha","Pinlebu"
"6206","N2694000E780000",780000,2694000,2015,"Katha","Banmauk"
"6207","N2694001E782001",782001,2694001,2015,"Katha","Banmauk"
"6208","N2694001E788007",788007,2694001,2015,"Katha","Banmauk"
"6209","N2694003E771994",771994,2694003,2015,"Katha","Banmauk"
"6210","N2694003E777996",777996,2694003,2015,"Katha","Banmauk"
"6211","N2694392E766991",766991,2694392,2015,"Katha","Banmauk"
"6212","N2694628E224115",224115,2694628,2015,"Katha","Katha"
"6213","N2694889E221170",221170,2694889,2015,"Katha","Indaw"
"6214","N2694986E772982",772982,2694986,2015,"Katha","Banmauk"
"6215","N2694998E788009",788009,2694998,2015,"Katha","Banmauk"
"6216","N2694999E779003",779003,2694999,2015,"Katha","Banmauk"
"6217","N2694999E785005",785005,2694999,2015,"Katha","Banmauk"
"6218","N2695000E656000",656000,2695000,2014,"Khamti","Homalin"
"6219","N2695000E665000",665000,2695000,2014,"Khamti","Homalin"
"6220","N2695000E716000",716000,2695000,2014,"Mawlaik","Paungbyin"
"6221","N2695000E734000",734000,2695000,2015,"Katha","Pinlebu"
"6222","N2695990E777987",777987,2695990,2015,"Katha","Banmauk"
"6223","N2695993E775990",775990,2695993,2015,"Katha","Banmauk"
"6224","N2695998E780001",780001,2695998,2015,"Katha","Banmauk"
"6225","N2695998E782001",782001,2695998,2015,"Katha","Banmauk"
"6226","N2695999E734002",734002,2695999,2015,"Katha","Banmauk"
"6227","N2696000E660000",660000,2696000,2014,"Khamti","Homalin"
"6228","N2696000E674000",674000,2696000,2014,"Mawlaik","Paungbyin"
"6229","N2696000E676000",676000,2696000,2014,"Khamti","Homalin"
"6230","N2696000E700000",7e+05,2696000,2014,"Mawlaik","Paungbyin"
"6231","N2696000E702000",702000,2696000,2014,"Mawlaik","Paungbyin"
"6232","N2696000E704000",704000,2696000,2014,"Mawlaik","Paungbyin"
"6233","N2696000E706000",706000,2696000,2014,"Mawlaik","Paungbyin"
"6234","N2696000E708000",708000,2696000,2014,"Mawlaik","Paungbyin"
"6235","N2696000E712000",712000,2696000,2014,"Mawlaik","Paungbyin"
"6236","N2696000E714000",714000,2696000,2014,"Mawlaik","Paungbyin"
"6237","N2696000E718000",718000,2696000,2014,"Mawlaik","Paungbyin"
"6238","N2696000E722000",722000,2696000,2014,"Mawlaik","Paungbyin"
"6239","N2696003E735998",735998,2696003,2015,"Katha","Banmauk"
"6240","N2696680E225212",225212,2696680,2015,"Katha","Katha"
"6241","N2696715E225248",225248,2696715,2015,"Katha","Katha"
"6242","N2696752E224243",224243,2696752,2015,"Katha","Katha"
"6243","N2696892E221257",221257,2696892,2015,"Katha","Indaw"
"6244","N2697985E771986",771986,2697985,2015,"Katha","Banmauk"
"6245","N2697986E775989",775989,2697986,2015,"Katha","Banmauk"
"6246","N2697991E769990",769990,2697991,2015,"Katha","Banmauk"
"6247","N2697997E782001",782001,2697997,2015,"Katha","Banmauk"
"6248","N2697999E738002",738002,2697999,2015,"Katha","Banmauk"
"6249","N2698000E656000",656000,2698000,2014,"Tamu","Tamu"
"6250","N2698000E662000",662000,2698000,2014,"Khamti","Homalin"
"6251","N2698000E665000",665000,2698000,2014,"Khamti","Homalin"
"6252","N2698000E671000",671000,2698000,2014,"Khamti","Homalin"
"6253","N2698000E672000",672000,2698000,2014,"Khamti","Homalin"
"6254","N2698000E674000",674000,2698000,2014,"Khamti","Homalin"
"6255","N2698000E676000",676000,2698000,2014,"Khamti","Homalin"
"6256","N2698000E696000",696000,2698000,2014,"Mawlaik","Paungbyin"
"6257","N2698000E698000",698000,2698000,2014,"Mawlaik","Paungbyin"
"6258","N2698000E700000",7e+05,2698000,2014,"Mawlaik","Paungbyin"
"6259","N2698000E702000",702000,2698000,2014,"Mawlaik","Paungbyin"
"6260","N2698000E704000",704000,2698000,2014,"Mawlaik","Paungbyin"
"6261","N2698000E706000",706000,2698000,2014,"Mawlaik","Paungbyin"
"6262","N2698000E707000",707000,2698000,2014,"Mawlaik","Paungbyin"
"6263","N2698000E710000",710000,2698000,2014,"Mawlaik","Paungbyin"
"6264","N2698000E712000",712000,2698000,2014,"Mawlaik","Paungbyin"
"6265","N2698000E716000",716000,2698000,2014,"Mawlaik","Paungbyin"
"6266","N2698000E718000",718000,2698000,2014,"Mawlaik","Paungbyin"
"6267","N2698000E724000",724000,2698000,2014,"Mawlaik","Paungbyin"
"6268","N2698000E725000",725000,2698000,2014,"Mawlaik","Paungbyin"
"6269","N2698000E726000",726000,2698000,2014,"Mawlaik","Paungbyin"
"6270","N2698000E732000",732000,2698000,2014,"Mawlaik","Paungbyin"
"6271","N2698535E229323",229323,2698535,2015,"Katha","Katha"
"6272","N2698599E227304",227304,2698599,2015,"Katha","Katha"
"6273","N2698803E223340",223340,2698803,2015,"Katha","Indaw"
"6274","N2698889E221343",221343,2698889,2015,"Katha","Indaw"
"6275","N2698976E219346",219346,2698976,2015,"Katha","Indaw"
"6276","N2699888E221386",221386,2699888,2015,"Katha","Indaw"
"6277","N2699969E771967",771967,2699969,2015,"Katha","Banmauk"
"6278","N2700000E662000",662000,2700000,2014,"Khamti","Homalin"
"6279","N2700000E666000",666000,2700000,2014,"Khamti","Homalin"
"6280","N2700000E672000",672000,2700000,2014,"Khamti","Homalin"
"6281","N2700000E686000",686000,2700000,2014,"Mawlaik","Paungbyin"
"6282","N2700000E690000",690000,2700000,2014,"Mawlaik","Paungbyin"
"6283","N2700000E696000",696000,2700000,2014,"Mawlaik","Paungbyin"
"6284","N2700000E698000",698000,2700000,2014,"Mawlaik","Paungbyin"
"6285","N2700000E700000",7e+05,2700000,2014,"Mawlaik","Paungbyin"
"6286","N2700000E702000",702000,2700000,2014,"Mawlaik","Paungbyin"
"6287","N2700000E704000",704000,2700000,2014,"Mawlaik","Paungbyin"
"6288","N2700000E706000",706000,2700000,2014,"Mawlaik","Paungbyin"
"6289","N2700000E708000",708000,2700000,2014,"Mawlaik","Paungbyin"
"6290","N2700000E712000",712000,2700000,2014,"Mawlaik","Paungbyin"
"6291","N2700000E716000",716000,2700000,2014,"Mawlaik","Paungbyin"
"6292","N2700000E722000",722000,2700000,2014,"Mawlaik","Paungbyin"
"6293","N2700000E726000",726000,2700000,2014,"Mawlaik","Paungbyin"
"6294","N2700000E780001",780001,2700000,2015,"Katha","Banmauk"
"6295","N2700000E784001",784001,2700000,2015,"Katha","Banmauk"
"6296","N2700557E227351",227351,2700557,2015,"Katha","Katha"
"6297","N2700800E223427",223427,2700800,2015,"Katha","Indaw"
"6298","N2700887E221430",221430,2700887,2015,"Katha","Indaw"
"6299","N2700973E219432",219432,2700973,2015,"Katha","Indaw"
"6300","N2701000E725000",725000,2701000,2014,"Mawlaik","Paungbyin"
"6301","N2701325E257458",257458,2701325,2015,"Katha","Katha"
"6302","N2701955E773952",773952,2701955,2015,"Katha","Banmauk"
"6303","N2701966E740056",740056,2701966,2015,"Katha","Banmauk"
"6304","N2701966E771963",771963,2701966,2015,"Katha","Banmauk"
"6305","N2702000E662000",662000,2702000,2014,"Khamti","Homalin"
"6306","N2702000E666000",666000,2702000,2014,"Khamti","Homalin"
"6307","N2702000E678000",678000,2702000,2014,"Mawlaik","Paungbyin"
"6308","N2702000E680000",680000,2702000,2014,"Mawlaik","Paungbyin"
"6309","N2702000E682000",682000,2702000,2014,"Mawlaik","Paungbyin"
"6310","N2702000E688000",688000,2702000,2014,"Mawlaik","Paungbyin"
"6311","N2702000E702000",702000,2702000,2014,"Mawlaik","Paungbyin"
"6312","N2702000E704000",704000,2702000,2014,"Mawlaik","Paungbyin"
"6313","N2702000E706000",706000,2702000,2014,"Mawlaik","Paungbyin"
"6314","N2702000E708000",708000,2702000,2014,"Mawlaik","Paungbyin"
"6315","N2702000E722000",722000,2702000,2014,"Mawlaik","Paungbyin"
"6316","N2702000E724000",724000,2702000,2014,"Mawlaik","Paungbyin"
"6317","N2702000E728000",728000,2702000,2014,"Mawlaik","Paungbyin"
"6318","N2702000E732000",732000,2702000,2014,"Khamti","Homalin"
"6319","N2702278E235497",235497,2702278,2015,"Katha","Katha"
"6320","N2702406E230416",230416,2702406,2015,"Katha","Katha"
"6321","N2702488E230498",230498,2702488,2015,"Katha","Katha"
"6322","N2702884E221516",221516,2702884,2015,"Katha","Indaw"
"6323","N2703993E740004",740004,2703993,2015,"Katha","Banmauk"
"6324","N2703995E772994",772994,2703995,2015,"Katha","Banmauk"
"6325","N2703995E773993",773993,2703995,2015,"Katha","Banmauk"
"6326","N2703996E783998",783998,2703996,2015,"Katha","Banmauk"
"6327","N2703998E742001",742001,2703998,2015,"Katha","Banmauk"
"6328","N2704000E647000",647000,2704000,2014,"Tamu","Tamu"
"6329","N2704000E656000",656000,2704000,2014,"Tamu","Tamu"
"6330","N2704000E662000",662000,2704000,2014,"Khamti","Homalin"
"6331","N2704000E668000",668000,2704000,2014,"Khamti","Homalin"
"6332","N2704000E676000",676000,2704000,2014,"Khamti","Homalin"
"6333","N2704000E678000",678000,2704000,2014,"Mawlaik","Paungbyin"
"6334","N2704000E684000",684000,2704000,2014,"Mawlaik","Paungbyin"
"6335","N2704000E690000",690000,2704000,2014,"Mawlaik","Paungbyin"
"6336","N2704000E692000",692000,2704000,2014,"Mawlaik","Paungbyin"
"6337","N2704000E704000",704000,2704000,2014,"Mawlaik","Paungbyin"
"6338","N2704000E706000",706000,2704000,2014,"Mawlaik","Paungbyin"
"6339","N2704000E710000",710000,2704000,2014,"Mawlaik","Paungbyin"
"6340","N2704000E716000",716000,2704000,2014,"Mawlaik","Paungbyin"
"6341","N2704000E718000",718000,2704000,2014,"Mawlaik","Paungbyin"
"6342","N2704000E719000",719000,2704000,2014,"Mawlaik","Paungbyin"
"6343","N2704000E720000",720000,2704000,2014,"Mawlaik","Paungbyin"
"6344","N2704000E722000",722000,2704000,2014,"Mawlaik","Paungbyin"
"6345","N2704000E724000",724000,2704000,2014,"Mawlaik","Paungbyin"
"6346","N2704000E728000",728000,2704000,2014,"Khamti","Homalin"
"6347","N2704000E730000",730000,2704000,2014,"Khamti","Homalin"
"6348","N2704437E231577",231577,2704437,2015,"Katha","Katha"
"6349","N2704571E251587",251587,2704571,2015,"Katha","Katha"
"6350","N2704881E221603",221603,2704881,2015,"Katha","Indaw"
"6351","N2704968E242613",242613,2704968,2015,"Katha","Katha"
"6352","N2705996E742004",742004,2705996,2015,"Katha","Banmauk"
"6353","N2706000E662000",662000,2706000,2014,"Khamti","Homalin"
"6354","N2706000E668000",668000,2706000,2014,"Khamti","Homalin"
"6355","N2706000E684000",684000,2706000,2014,"Mawlaik","Paungbyin"
"6356","N2706000E686000",686000,2706000,2014,"Mawlaik","Paungbyin"
"6357","N2706000E712000",712000,2706000,2014,"Mawlaik","Paungbyin"
"6358","N2706000E716000",716000,2706000,2014,"Mawlaik","Paungbyin"
"6359","N2706000E728000",728000,2706000,2014,"Khamti","Homalin"
"6360","N2706000E730000",730000,2706000,2014,"Khamti","Homalin"
"6361","N2706000E734000",734000,2706000,2014,"Khamti","Homalin"
"6362","N2706000E736000",736000,2706000,2014,"Khamti","Homalin"
"6363","N2706000E738000",738000,2706000,2014,"Khamti","Homalin"
"6364","N2706000E740000",740000,2706000,2014,"Khamti","Homalin"
"6365","N2706005E772004",772004,2706005,2015,"Katha","Banmauk"
"6366","N2706252E235665",235665,2706252,2015,"Katha","Katha"
"6367","N2706273E235667",235667,2706273,2015,"Katha","Katha"
"6368","N2706443E231676",231676,2706443,2015,"Katha","Katha"
"6369","N2707000E644000",644000,2707000,2014,"Tamu","Tamu"
"6370","N2707000E647000",647000,2707000,2014,"Tamu","Tamu"
"6371","N2707000E716000",716000,2707000,2014,"Mawlaik","Paungbyin"
"6372","N2707000E770002",770002,2707000,2015,"Katha","Banmauk"
"6373","N2707000E782001",782001,2707000,2015,"Katha","Banmauk"
"6374","N2707001E784998",784998,2707001,2015,"Katha","Banmauk"
"6375","N2707831E245736",245736,2707831,2015,"Katha","Katha"
"6376","N2707995E780001",780001,2707995,2015,"Katha","Banmauk"
"6377","N2707998E744000",744000,2707998,2015,"Katha","Banmauk"
"6378","N2707999E781998",781998,2707999,2015,"Katha","Banmauk"
"6379","N2707999E784007",784007,2707999,2015,"Katha","Banmauk"
"6380","N2708000E658000",658000,2708000,2014,"Tamu","Tamu"
"6381","N2708000E666000",666000,2708000,2014,"Khamti","Homalin"
"6382","N2708000E668000",668000,2708000,2014,"Khamti","Homalin"
"6383","N2708000E684000",684000,2708000,2014,"Mawlaik","Paungbyin"
"6384","N2708000E686000",686000,2708000,2014,"Mawlaik","Paungbyin"
"6385","N2708000E688000",688000,2708000,2014,"Mawlaik","Paungbyin"
"6386","N2708000E716000",716000,2708000,2014,"Khamti","Homalin"
"6387","N2708000E718000",718000,2708000,2014,"Khamti","Homalin"
"6388","N2708000E742000",742000,2708000,2014,"Khamti","Homalin"
"6389","N2708000E772001",772001,2708000,2015,"Katha","Banmauk"
"6390","N2708000E786001",786001,2708000,2015,"Katha","Banmauk"
"6391","N2708001E790000",790000,2708001,2015,"Katha","Banmauk"
"6392","N2708004E769994",769994,2708004,2015,"Katha","Banmauk"
"6393","N2708224E236752",236752,2708224,2015,"Katha","Katha"
"6394","N2708357E233756",233756,2708357,2015,"Katha","Katha"
"6395","N2708483E230759",230759,2708483,2015,"Katha","Katha"
"6396","N2709997E770001",770001,2709997,2015,"Katha","Banmauk"
"6397","N2710000E647000",647000,2710000,2014,"Tamu","Tamu"
"6398","N2710000E659000",659000,2710000,2014,"Tamu","Tamu"
"6399","N2710000E662000",662000,2710000,2014,"Khamti","Homalin"
"6400","N2710000E664000",664000,2710000,2014,"Khamti","Homalin"
"6401","N2710000E668000",668000,2710000,2014,"Khamti","Homalin"
"6402","N2710000E672000",672000,2710000,2014,"Khamti","Homalin"
"6403","N2710000E680000",680000,2710000,2014,"Mawlaik","Paungbyin"
"6404","N2710000E682000",682000,2710000,2014,"Mawlaik","Paungbyin"
"6405","N2710000E684000",684000,2710000,2014,"Mawlaik","Paungbyin"
"6406","N2710000E686000",686000,2710000,2014,"Mawlaik","Paungbyin"
"6407","N2710000E688000",688000,2710000,2014,"Mawlaik","Paungbyin"
"6408","N2710000E690000",690000,2710000,2014,"Mawlaik","Paungbyin"
"6409","N2710000E696000",696000,2710000,2014,"Mawlaik","Paungbyin"
"6410","N2710000E698000",698000,2710000,2014,"Mawlaik","Paungbyin"
"6411","N2710000E719000",719000,2710000,2014,"Khamti","Homalin"
"6412","N2710000E731000",731000,2710000,2014,"Khamti","Homalin"
"6413","N2710000E734000",734000,2710000,2014,"Khamti","Homalin"
"6414","N2710000E740000",740000,2710000,2014,"Khamti","Homalin"
"6415","N2710000E742000",742000,2710000,2014,"Khamti","Homalin"
"6416","N2710000E780002",780002,2710000,2015,"Katha","Banmauk"
"6417","N2710000E782001",782001,2710000,2015,"Katha","Banmauk"
"6418","N2710000E788002",788002,2710000,2015,"Katha","Banmauk"
"6419","N2710001E746003",746003,2710001,2015,"Katha","Banmauk"
"6420","N2711872E221906",221906,2711872,2015,"Katha","Indaw"
"6421","N2711999E790002",790002,2711999,2015,"Katha","Banmauk"
"6422","N2712000E680000",680000,2712000,2014,"Mawlaik","Paungbyin"
"6423","N2712000E684000",684000,2712000,2014,"Mawlaik","Paungbyin"
"6424","N2712000E686000",686000,2712000,2014,"Mawlaik","Paungbyin"
"6425","N2712000E692000",692000,2712000,2014,"Mawlaik","Paungbyin"
"6426","N2712000E706000",706000,2712000,2014,"Mawlaik","Paungbyin"
